SurveyYear,OutputFileName,Section,FinalDocName,FinalVariableDescription,ResponseCode,ResponseText,Question,Type,RecodeFlag,VariableName,Instrument Out Variable Name,FinalItemText,FinalDocUniverse,FinalDocUniverseDescription,DocSources,DocRecodes,DocKeywords,DocNotes,Qbank
2017,Sample Adult,AAU,,"# of surgeries, past 12 m",01-94,1-94 times,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"# of surgeries, past 12 m",95,95+ times,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"# of surgeries, past 12 m",97,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"# of surgeries, past 12 m",98,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"# of surgeries, past 12 m",99,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,ASRGNOYP,"# of surgeries, past 12 m",,,AAU.300_00.000,R01,RECODE,,,"Including any times you may have already told me about, HOW MANY DIFFERENT TIMES have you had surgery during the PAST 12 MONTHS?","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and ASRGYR = '1'",Sample adults aged 18+ years who had surgery or surgical procedures during past 12 months,ASRGNOYR,None,access; source; surgery; surgical care; operation; outpatient; inpatient,Top-coded for the Public Use file.,
2017,Sample Adult,AAU,,"# of surgeries, past 12 m",01-06,1-6 times,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"# of surgeries, past 12 m",07,7+ times,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"# of surgeries, past 12 m",97,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"# of surgeries, past 12 m",98,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"# of surgeries, past 12 m",99,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,AMDLONGR,Time since last seen/talked to health professional,,,AAU.305_00.000,, ,AMDLONGR,AMDLONG,About how long has it been since you last saw or talked to a doctor or other health care professional about your own health?  Include doctors seen while a patient in a hospital.,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999'))",Sample adults aged 18+ years,None,None,access; source; dr. visit/contact; medical advice; health care provider,None,
2017,Sample Adult,AAU,,Time since last seen/talked to health professional,0,Never,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Time since last seen/talked to health professional,1,6 months or less,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Time since last seen/talked to health professional,2,"More than 6 mos, but not more than 1 yr ago",,,,,,,,,,,,,
2017,Sample Adult,AAU,,Time since last seen/talked to health professional,3,"More than 1 yr, but not more than 2 yrs ago",,,,,,,,,,,,,
2017,Sample Adult,AAU,,Time since last seen/talked to health professional,4,"More than 2 yrs, but not more than 5 yrs ago",,,,,,,,,,,,,
2017,Sample Adult,AAU,,Time since last seen/talked to health professional,5,More than 5 years ago,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Time since last seen/talked to health professional,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Time since last seen/talked to health professional,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Time since last seen/talked to health professional,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,HIT1A,"Looked up health information on Internet, past 12 m",,,AAU.309_00.010,,,HIT1A,HIT1A,"DURING THE PAST 12 MONTHS, have you ever used computers for any of the following

?Look up health information on the Internet","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997', '999'))",Sample adults aged 18+ years,None,None,access; source; HIT; health topics,"2011 Supplement question.  In 2009, the dimension of health information technology concerning ""looking up health information on the Internet"" was asked with two questions (HIT1 and HIT2).  However in 2011, this dimension was only asked about use ""in the p",
2017,Sample Adult,AAU,,"Looked up health information on Internet, past 12 m",1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Looked up health information on Internet, past 12 m",2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Looked up health information on Internet, past 12 m",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Looked up health information on Internet, past 12 m",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Looked up health information on Internet, past 12 m",9,Don?t know,,,,,,,,,,,,,
2017,Sample Adult,AAU,HIT2A,"Filled a prescription on Internet, past 12 m",,,AAU.309_00.020,,,HIT2A,HIT2A,"DURING THE PAST 12 MONTHS, have you ever used computers for any of the following

?Fill a prescription","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997', '999'))",Sample adults aged 18+ years,None,None,access; resource; HIT; prescription; medication,"2011 Supplement question.  In 2009, the dimension of health information technology concerning ""filling a prescription on the Internet"" was asked with two questions (HIT5 and HIT6).  However in 2011, this dimension was only asked about use ""in the past 12 ",
2017,Sample Adult,AAU,,"Filled a prescription on Internet, past 12 m",1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Filled a prescription on Internet, past 12 m",2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Filled a prescription on Internet, past 12 m",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Filled a prescription on Internet, past 12 m",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Filled a prescription on Internet, past 12 m",9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,HIT3A,"Scheduled medical appointment on Internet, past 12 m",,,AAU.309_00.030,,,HIT3A,HIT3A,"DURING THE PAST 12 MONTHS, have you ever used computers for any of the following

?Schedule an appointment with a health care provider","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997', '999'))",Sample adults aged 18+ years,None,None,"access; source; HIT; visit, doctor, nurse; dentist;","2011 Supplement question.  In 2009, the dimension of health information technology concerning ""scheduling an appointment with a health care provider on the Internet"" was asked with two questions (HIT7 and HIT8).  However in 2011, this dimension was only a",
2017,Sample Adult,AAU,,"Scheduled medical appointment on Internet, past 12 m",1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Scheduled medical appointment on Internet, past 12 m",2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Scheduled medical appointment on Internet, past 12 m",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Scheduled medical appointment on Internet, past 12 m",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Scheduled medical appointment on Internet, past 12 m",9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,HIT4A,"Communicated with health care provider by email, past 12 m",,,AAU.309_00.040,,,HIT4A,HIT4A,"DURING THE PAST 12 MONTHS, have you ever used computers for any of the following

?Communicate with a health care provider by email","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997', '999'))",Sample adults aged 18+ years,None,None,access; source; HIT; doctor; nurse; dentist,"2011 Supplement question.  In 2009, the dimension of health information technology concerning ""communicating with a health care provider by email on the Internet"" was asked with two questions (HIT9 and HIT10).  However in 2011, this dimension was only ask",
2017,Sample Adult,AAU,,"Communicated with health care provider by email, past 12 m",1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Communicated with health care provider by email, past 12 m",2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Communicated with health care provider by email, past 12 m",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Communicated with health care provider by email, past 12 m",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Communicated with health care provider by email, past 12 m",9,Don?t know,,,,,,,,,,,,,
2017,Sample Adult,AAU,HIT5A,"Used chat groups to learn about health topics, past 12 m",,,AAU.309_00.050,,,HIT5A,HIT5A,"DURING THE PAST 12 MONTHS, have you ever used computers for any of the following

?Use online chat groups to learn about health topics","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997', '999'))",Sample adults aged 18+ years,None,None,access; source; HIT; health information; chat rooms,"2011 Supplement question.  In 2009, the dimension of health information technology concerning ""using online chat groups to learn about health topics"" was asked with two questions (HIT3 and HIT4).  However in 2011, this dimension was only asked about use """,
2017,Sample Adult,AAU,,"Used chat groups to learn about health topics, past 12 m",1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Used chat groups to learn about health topics, past 12 m",2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Used chat groups to learn about health topics, past 12 m",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Used chat groups to learn about health topics, past 12 m",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Used chat groups to learn about health topics, past 12 m",9,Don?t know,,,,,,,,,,,,,
2017,Sample Adult,AAU,FLUVACYR,"Flu vaccination, past 12 m",,,AAU.310_00.000,,,FLUVACYR,FLUVACYR,"DURING THE PAST 12 MONTHS, have you had a flu vaccination? A flu vaccination is usually given in the fall and protects against influenza for the flu season.","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999'))",Sample adults aged 18+ years,None,None,access; source; flu; flu shot; flu nasal spray; flumist; flu vaccination; influenza,"In 2016, 4 new flu vaccination questions replaced the 6 flu vaccination questions asked in 2015 and earlier.",
2017,Sample Adult,AAU,,"Flu vaccination, past 12 m",1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Flu vaccination, past 12 m",2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Flu vaccination, past 12 m",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Flu vaccination, past 12 m",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Flu vaccination, past 12 m",9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,FLUVACTP,Administration method of most recent flu vaccine,,,AAU.311_00.000,,,FLUVACTP,FLUVACTP,"Was this a shot, or was it a vaccine sprayed in the nose?

* Read if necessary:  A flu shot is injected in the arm.  

*Read if necessary:  The flu nasal spray is called FluMist?","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and FLUVACYR='1'",Sample adults 18+ who have received a flu vaccination in the past 12 months,None,None,access; source; flu; flu shot; flu nasal spray; flumist; flu vaccination; influenza,"In 2016, 4 new flu vaccination questions replaced the 6 flu vaccination questions asked in 2015 and earlier.",
2017,Sample Adult,AAU,,Administration method of most recent flu vaccine,1,Flu shot,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Administration method of most recent flu vaccine,2,"Flu nasal spray (spray, mist or drop in nose)",,,,,,,,,,,,,
2017,Sample Adult,AAU,,Administration method of most recent flu vaccine,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Administration method of most recent flu vaccine,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Administration method of most recent flu vaccine,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,FLUVAC_M,Month of most recent flu vaccine,,,AAU.312_01.000,,,FLUVAC_M,FLUVAC_M,"1 of 2

During what month and year did you receive your most recent flu vaccination?","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and FLUVACYR= '1'",Sample adults 18+ who have had a flu vaccine in the past 12 months,None,None,access; source; flu; flu shot; flu nasal spray; flumist; flu vaccination; influenza,"In 2016, 4 new flu vaccination questions replaced the 6 flu vaccination questions asked in 2015 and earlier.",
2017,Sample Adult,AAU,,Month of most recent flu vaccine,01,January,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Month of most recent flu vaccine,02,February,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Month of most recent flu vaccine,03,March,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Month of most recent flu vaccine,04,April,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Month of most recent flu vaccine,05,May,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Month of most recent flu vaccine,06,June,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Month of most recent flu vaccine,07,July,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Month of most recent flu vaccine,08,August,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Month of most recent flu vaccine,09,September,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Month of most recent flu vaccine,10,October,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Month of most recent flu vaccine,11,November,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Month of most recent flu vaccine,12,December,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Month of most recent flu vaccine,97,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Month of most recent flu vaccine,98,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Month of most recent flu vaccine,99,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,FLUVAC_Y,Year of most recent flu vaccine,,,AAU.312_02.000,,,FLUVAC_Y,FLUVAC_Y,"2 of 2

*Enter year of most recent flu vaccination.","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and FLUVAC_M IN ('01'-'12', '99')",Sample adults 18+ who gave a month for their last flu vaccination or who didn't know the month,None,None,access; source; flu; flu shot; flu nasal spray; flumist; flu vaccination; influenza,"In 2016, 4 new flu vaccination questions replaced the 6 flu vaccination questions asked in 2015 and earlier.",
2017,Sample Adult,AAU,,Year of most recent flu vaccine, Year,Year,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Year of most recent flu vaccine,9997,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Year of most recent flu vaccine,9998,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Year of most recent flu vaccine,9999,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,FLUSHPG1,"Flu shot before/during current pregnancy, interviewed Jan-Mar or Aug-Dec, 2017",,,AAU.313_00.000,,,FLUSHPG1,FLUSHPG1,Did you get a flu shot before or during your current pregnancy?,"ASTATFLG = '1' and ('018' <= AGE <= '049') and SEX = '2' and FLUVACTP ='1' and PREGNOW ='1' and INTV_MON IN ('01','02','03','08','09','10','11','12')",Female sample adults 18-49 who received a flu shot in the past 12 months and are currently pregnant (interviewed January-March or August-December),None,None,access; source; flu; flu shot; flu vaccine; influenza; pregnant,2012 Supplement question,
2017,Sample Adult,AAU,,"Flu shot before/during current pregnancy, interviewed Jan-Mar or Aug-Dec, 2017",1,Before this pregnancy,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Flu shot before/during current pregnancy, interviewed Jan-Mar or Aug-Dec, 2017",2,During this pregnancy,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Flu shot before/during current pregnancy, interviewed Jan-Mar or Aug-Dec, 2017",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Flu shot before/during current pregnancy, interviewed Jan-Mar or Aug-Dec, 2017",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Flu shot before/during current pregnancy, interviewed Jan-Mar or Aug-Dec, 2017",9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,FLUSHPG2,Flu shot before/during/after a pregnancy,,,AAU.314_00.000,,,FLUSHPG2,FLUSHPG2,"[If interviewed Jan-Mar (curr year)]  Earlier you said you were pregnant sometime since August 1 (last year).
Did you get a flu shot before, during or after this pregnancy?

[If interviewed Apr-July (curr year)]  Earlier you said you were pregnant sometim",ASTATFLG = '1' and ('018' <= AGE <= '049') and SEX = '2' and FLUVACTP ='1' and (PREGFLYR ='1')),Female sample adults 18-49 who received a flu shot in the past 12 months and who are currently pregnant (interviewed April-July) and were pregnant during any time August (last year) through March (curr year); and female sample adults 18-49 who received a ,None,None,access; source; flu; flu shot; flu vaccine; influenza; pregnant,2012 Supplement question,
2017,Sample Adult,AAU,,Flu shot before/during/after a pregnancy,1,Before this pregnancy,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Flu shot before/during/after a pregnancy,2,During this pregnancy,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Flu shot before/during/after a pregnancy,3,After this pregnancy,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Flu shot before/during/after a pregnancy,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Flu shot before/during/after a pregnancy,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Flu shot before/during/after a pregnancy,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,SHTPNUYR,Pneumonia shot (EVER),,,AAU.320_00.000,, ,SHTPNUYR,SHTPNUYR,Have you EVER had a pneumonia shot?  This shot is usually given only once or twice in a person's lifetime and is different from the flu shot.  It is also called the pneumococcal vaccine.,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999'))",Sample adults aged 18+ years,None,None,access; source; pneumonia; pneumonia shot; pneumonia vaccine,None,
2017,Sample Adult,AAU,,Pneumonia shot (EVER),1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Pneumonia shot (EVER),2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Pneumonia shot (EVER),7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Pneumonia shot (EVER),8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Pneumonia shot (EVER),9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,APOX,Ever had chickenpox,,,AAU.330_00.000,, ,APOX,APOX,Have you EVER had chickenpox?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999'))",Sample adults aged 18+ years,None,None,access; source; chickenpox; varicella,None,
2017,Sample Adult,AAU,,Ever had chickenpox,1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had chickenpox,2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had chickenpox,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had chickenpox,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had chickenpox,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,APOX12MO,"Chickenpox, past 12 m",,,AAU.340_00.000,, ,APOX12MO,APOX12MO,Have you had chickenpox in the PAST 12 MONTHS?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and APOX = '1'",Sample adults aged 18+ years who have ever had chickenpox,None,None,access; source; chickenpox; varicella,None,
2017,Sample Adult,AAU,,"Chickenpox, past 12 m",1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Chickenpox, past 12 m",2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Chickenpox, past 12 m",7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Chickenpox, past 12 m",8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,"Chickenpox, past 12 m",9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,AHEP,Ever had hepatitis,,,AAU.350_00.000,, ,AHEP,AHEP,Have you EVER had hepatitis?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999'))",Sample adults aged 18+ years,None,None,access; source; hepatitis; liver,None,
2017,Sample Adult,AAU,,Ever had hepatitis,1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had hepatitis,2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had hepatitis,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had hepatitis,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had hepatitis,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,AHEPLIV,Ever lived w/ someone w/ hepatitis,,,AAU.360_00.000,, ,AHEPLIV,AHEPLIV,Have you ever lived with someone who had hepatitis?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and AHEP NE '1'",Sample adults aged 18+ years who have never had hepatitis; Ref/NA/DK if ever had hepatitis,None,None,access; source; hepatitis; liver,None,
2017,Sample Adult,AAU,,Ever lived w/ someone w/ hepatitis,1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever lived w/ someone w/ hepatitis,2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever lived w/ someone w/ hepatitis,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever lived w/ someone w/ hepatitis,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever lived w/ someone w/ hepatitis,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,AHEPBTST,Ever had a blood test for hepatitis B,,,AAU.365_00.010,,,AHEPBTST,AHEPBTST,Have you ever had a blood test for hepatitis B?,"ASTATFLG = '1'  and (AGE GE '018' and AGE not IN ('997','999'))",Sample adults 18+,None,None,access; source; hepatitis B; blood test; liver,2013 Supplement question,
2017,Sample Adult,AAU,,Ever had a blood test for hepatitis B,1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had a blood test for hepatitis B,2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had a blood test for hepatitis B,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had a blood test for hepatitis B,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had a blood test for hepatitis B,9,Don?t know,,,,,,,,,,,,,
2017,Sample Adult,AAU,SHTHEPB,Hepatitis B vaccine (EVER),,,AAU.370_00.000,, ,SHTHEPB,SHTHEPB,"Have you EVER received the hepatitis B vaccine?  [This is given in three separate doses and has been available since 1991.  It is recommended for newborn infants, adolescents, and people such as health care workers, who may be exposed to the hepatitis B v","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999'))",Sample adults aged 18+ years,None,None,access; source; hepatitis B; vaccine; liver,None,Test:               Find testing evaluation report at https://wwwn.cdc.gov/qbank/Surveys/NHIS.aspx
2017,Sample Adult,AAU,,Hepatitis B vaccine (EVER),1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Hepatitis B vaccine (EVER),2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Hepatitis B vaccine (EVER),7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Hepatitis B vaccine (EVER),8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Hepatitis B vaccine (EVER),9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,SHEPDOS,# doses of hepatitis B vaccine received,,,AAU.380_00.000,, ,SHEPDOS,SHEPDOS,"Did you receive at least 3 doses of the hepatitis B vaccine, or less than 3 doses?","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and SHTHEPB = '1'",Sample adults aged 18+ years who have received the Hepatitis B vaccine,None,None,access; source; hepatitis B; vaccine; liver,None,
2017,Sample Adult,AAU,,# doses of hepatitis B vaccine received,1,Received at least 3 doses,,,,,,,,,,,,,
2017,Sample Adult,AAU,,# doses of hepatitis B vaccine received,2,Received less than 3 doses,,,,,,,,,,,,,
2017,Sample Adult,AAU,,# doses of hepatitis B vaccine received,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,# doses of hepatitis B vaccine received,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,# doses of hepatitis B vaccine received,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,SHTHEPA,Hepatitis A vaccine (EVER),,,AAU.390_00.010,,,SHTHEPA,SHTHEPA,"The hepatitis A vaccine is given as a two dose series routinely to some children starting at 1 year of age, and to some adults and people who travel outside the United States. Although it can be given as a combination vaccine with hepatitis B, it is diffe","ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999'))",Sample adults aged 18+ years,None,None,access; source; hepatitis A; vaccine; liver,2008 Supplement question,Test:               Find testing evaluation report at https://wwwn.cdc.gov/qbank/Surveys/NHIS.aspx
2017,Sample Adult,AAU,,Hepatitis A vaccine (EVER),1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Hepatitis A vaccine (EVER),2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Hepatitis A vaccine (EVER),7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Hepatitis A vaccine (EVER),8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Hepatitis A vaccine (EVER),9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,SHEPANUM,# shots of hepatitis A vaccine received,,,AAU.400_00.010,,,SHEPANUM,SHEPANUM,How many hepatitis A shots did you receive?,"ASTATFLG = '1' and (AGE GE '018' and AGE not IN ('997','999')) and SHTHEPA = '1'",Sample adults aged 18+ years who have had a hepatitis A vaccine,None,None,access; source; hepatitis A; vaccine; liver,2008 Supplement question,Test:               Find testing evaluation report at https://wwwn.cdc.gov/qbank/Surveys/NHIS.aspx
2017,Sample Adult,AAU,,# shots of hepatitis A vaccine received,01-95,01-95 shots,,,,,,,,,,,,,
2017,Sample Adult,AAU,,# shots of hepatitis A vaccine received,96,Received all shots,,,,,,,,,,,,,
2017,Sample Adult,AAU,,# shots of hepatitis A vaccine received,97,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,# shots of hepatitis A vaccine received,98,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,# shots of hepatitis A vaccine received,99,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,AHEPCTST,Ever had a blood test for hepatitis C,,,AAU.405_00.010,,,AHEPCTST,AHEPCTST,Have you ever had a blood test for hepatitis C?,"ASTATFLG = '1'  and (AGE GE '018' and AGE not IN ('997','999'))",Sample adults 18+,None,None,access; source; hepatitis C; blood test; liver,2013 Supplement question,
2017,Sample Adult,AAU,,Ever had a blood test for hepatitis C,1,Yes,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had a blood test for hepatitis C,2,No,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had a blood test for hepatitis C,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had a blood test for hepatitis C,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Ever had a blood test for hepatitis C,9,Don?t know,,,,,,,,,,,,,
2017,Sample Adult,AAU,AHEPCRES,Main reason tested for Hepatitis C,,,AAU.405_00.020,,,AHEPCRES,AHEPCRES,"What is the MAIN reason you were tested for hepatitis C?  Was it because...

*Read answer categories below.","ASTATFLG = '1'  and (AGE GE '018' and AGE not IN ('997','999')) and AHEPCTST='1'",Sample adults 18+ who have had a blood test for hepatitis C,None,None,access; source; hepatitis C; test; liver,2013 Supplement question,
2017,Sample Adult,AAU,,Main reason tested for Hepatitis C,1,"You or your doctor thought you were at risk of having hepatitis C because a blood test or symptoms like fatigue, nausea, stomach pain, yellowing of the eyes or skin indicated you might have liver disease",,,,,,,,,,,,,
2017,Sample Adult,AAU,,Main reason tested for Hepatitis C,2,You were born from 1945 through 1965,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Main reason tested for Hepatitis C,3,"You were at risk of hepatitis C infection due to exposure to blood on your job, injection drug use or receipt of transfusion before 1992",,,,,,,,,,,,,
2017,Sample Adult,AAU,,Main reason tested for Hepatitis C,4,Some other reason,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Main reason tested for Hepatitis C,7,Refused,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Main reason tested for Hepatitis C,8,Not ascertained,,,,,,,,,,,,,
2017,Sample Adult,AAU,,Main reason tested for Hepatitis C,9,Don't know,,,,,,,,,,,,,
2017,Sample Adult,AAU,SHINGLES,Ever had the Zoster or Shingles vaccine,,,AAU.410_00.010,,,SHINGLES,SHINGLES,Shingles is an outbreak of a rash or blisters on the skin that may be associated with severe pain. The pain is generally on one side of the body or face. Shingles is caused by the chicken pox virus. A vaccine for shingles has been available since May 2006,"ASTATFLG = '1' and (AGE GE '050' and AGE not IN ('997','999'))",Sample adults aged 50+ years,None,None,"access; source; shingles, herpes zoster, chicken pox, rash",2008 Supplement question,Test:               Find testing evaluation report at https://wwwn.cdc.gov/qbank/Surveys/NHIS.aspx
